4, 4413, 0, 32768
8, 8560, 0, 32768
9, 9219, 0, 32768
10, 10421, 0, 32768
11, 11257, 0, 32768
12, 11521, 0, 32768
13, 12574, 0, 32768
13, 13408, 0, 32768
13, 13699, 0, 32768
14, 13846, 0, 32768
18, 18007, 0, 32768
19, 19111, 0, 32768
20, 19556, 0, 32768
21, 20521, 0, 32768
22, 22475, 0, 32768
25, 24793, 0, 32768
26, 26229, 0, 32768
27, 27304, 0, 32768
28, 28134, 0, 32768
32, 31861, 0, 32768
32, 32068, 0, 32768
33, 32634, 0, 32768
33, 32909, 0, 32768
36, 27181, 0, 32768
38, 16870, 0, 32768
38, 38392, 0, 32768
39, 39278, 0, 32768
40, 39748, 0, 32768
40, 40494, 0, 32768
42, 41348, 0, 32768
42, 30769, 0, 32768
43, 43208, 0, 32768
46, 46317, 0, 32768
47, 46600, 0, 32768
48, 48421, 0, 32768
49, 48621, 0, 32768
51, 50935, 0, 32768
51, 42341, 0, 32768
52, 33912, 0, 32768
55, 55166, 0, 32768
57, 18858, 0, 32768
57, 57029, 0, 32768
57, 56917, 0, 32768
59, 59383, 0, 32768
60, 19648, 0, 32768
62, 61446, 0, 32768
63, 62950, 0, 32768
64, 63614, 0, 32768
65, 65034, 0, 32768
67, 29042, 0, 32768
68, 27869, 0, 32768
69, 68624, 0, 32768
69, 69220, 0, 32768
71, 48772, 0, 32768
73, 72686, 0, 32768
73, 72908, 0, 32768
76, 76008, 0, 32768
78, 78206, 0, 32768
79, 78877, 0, 32768
82, 82376, 0, 32768
85, 85045, 0, 32768
86, 74026, 0, 32768
87, 87150, 0, 32768
88, 61620, 0, 32768
90, 90378, 0, 32768
94, 80083, 0, 32768
94, 94000, 0, 32768
96, 22605, 0, 32768
97, 96574, 0, 32768
107, 12901, 0, 32768
107, 107012, 0, 32768
118, 66424, 0, 32768
119, 32888, 0, 32768
119, 31803, 0, 32768
119, 62225, 0, 32768
120, 34464, 0, 32768
120, 63424, 0, 32768
121, 120362, 0, 32768
121, 101096, 0, 32768
121, 121341, 0, 32768
