503, 1196, 0, 131072
1009, 1394, 0, 131072
1512, 1274, 0, 131072
2017, 1142, 0, 131072
2521, 1335, 0, 131072
3026, 1492, 0, 131072
3528, 1211, 0, 131072
4030, 1437, 0, 131072
4540, 1005, 0, 131072
5040, 1412, 0, 131072
5540, 1192, 0, 131072
6062, 1155, 0, 131072
6566, 1396, 0, 131072
7068, 1405, 0, 131072
7579, 1033, 0, 131072
8082, 1498, 0, 131072
8588, 1486, 0, 131072
9122, 1108, 0, 131072
9625, 1019, 0, 131072
10132, 1422, 0, 131072
10637, 1584, 0, 131072
11137, 1274, 0, 131072
11638, 1466, 0, 131072
12143, 1279, 0, 131072
