8, 8543, 1, 131072
12, 11823, 1, 131072
18, 18042, 1, 131072
18, 17497, 1, 131072
21, 21434, 1, 131072
28, 26934, 1, 131072
41, 40868, 1, 131072
44, 42723, 1, 131072
48, 47408, 1, 131072
52, 51907, 1, 131072
54, 53224, 1, 131072
56, 55666, 1, 131072
56, 54810, 1, 131072
58, 56510, 1, 131072
58, 57471, 1, 131072
65, 64189, 1, 131072
65, 63916, 1, 131072
66, 65984, 1, 131072
67, 65531, 1, 131072
68, 67368, 1, 131072
70, 69865, 1, 131072
72, 71422, 1, 131072
73, 72145, 1, 131072
76, 75396, 1, 131072
77, 76933, 1, 131072
83, 64374, 1, 131072
86, 42012, 1, 131072
87, 38360, 1, 131072
90, 62369, 1, 131072
91, 90067, 1, 131072
93, 52138, 1, 131072
97, 32616, 1, 131072
99, 98667, 1, 131072
103, 101792, 1, 131072
105, 29557, 1, 131072
105, 104744, 1, 131072
109, 38840, 1, 131072
113, 39689, 1, 131072
115, 114775, 1, 131072
116, 10941, 1, 131072
118, 8886, 1, 131072
119, 64993, 1, 131072
120, 61743, 1, 131072
121, 56430, 1, 131072
124, 51606, 1, 131072
126, 9859, 1, 131072
132, 32383, 1, 131072
133, 47044, 1, 131072
134, 28626, 1, 131072
139, 6253, 1, 131072
139, 62091, 1, 131072
142, 48680, 1, 131072
143, 76597, 1, 131072
146, 14213, 1, 131072
148, 28133, 1, 131072
150, 28531, 1, 131072
151, 8948, 1, 131072
151, 151433, 1, 131072
152, 152011, 1, 131072
152, 152034, 1, 131072
152, 6075, 1, 131072
154, 153078, 1, 131072
154, 3947, 1, 131072
156, 4813, 1, 131072
158, 156950, 1, 131072
158, 157023, 1, 131072
158, 157994, 1, 131072
158, 40075, 1, 131072
158, 158373, 1, 131072
159, 157718, 1, 131072
159, 157799, 1, 131072
159, 158796, 1, 131072
159, 158937, 1, 131072
159, 158169, 1, 131072
159, 159369, 1, 131072
161, 161014, 1, 131072
161, 160293, 1, 131072
162, 7780, 1, 131072
162, 160578, 1, 131072
162, 161515, 1, 131072
163, 162291, 1, 131072
164, 163383, 1, 131072
164, 162633, 1, 131072
164, 7840, 1, 131072
166, 164228, 1, 131072
166, 165425, 1, 131072
166, 8280, 1, 131072
166, 166087, 1, 131072
167, 165452, 1, 131072
167, 166419, 1, 131072
167, 166545, 1, 131072
167, 165827, 1, 131072
167, 158974, 1, 131072
171, 13009, 1, 131072
173, 6253, 1, 131072
176, 8286, 1, 131072
178, 19303, 1, 131072
181, 21958, 1, 131072
183, 9195, 1, 131072
185, 25493, 1, 131072
187, 44558, 1, 131072
190, 13956, 1, 131072
192, 30651, 1, 131072
192, 191721, 1, 131072
192, 179819, 1, 131072
192, 191781, 1, 131072
192, 174585, 1, 131072
192, 171169, 1, 131072
192, 136705, 1, 131072
194, 13324, 1, 131072
197, 14527, 1, 131072
199, 13848, 1, 131072
201, 36729, 1, 131072
203, 12868, 1, 131072
204, 37781, 1, 131072
206, 39035, 1, 131072
208, 15345, 1, 131072
210, 17208, 1, 131072
212, 19061, 1, 131072
216, 18777, 1, 131072
216, 67634, 1, 131072
217, 16548, 1, 131072
219, 16823, 1, 131072
225, 58673, 1, 131072
227, 15662, 1, 131072
229, 23057, 1, 131072
231, 14730, 1, 131072
233, 232659, 1, 131072
233, 233262, 1, 131072
233, 232279, 1, 131072
233, 150819, 1, 131072
233, 232187, 1, 131072
234, 130353, 1, 131072
234, 99591, 1, 131072
234, 181632, 1, 131072
234, 167129, 1, 131072
234, 166130, 1, 131072
234, 147506, 1, 131072
234, 7057, 1, 131072
234, 178548, 1, 131072
234, 176852, 1, 131072
234, 143197, 1, 131072
235, 144563, 1, 131072
235, 119462, 1, 131072
235, 137680, 1, 131072
235, 121988, 1, 131072
235, 111575, 1, 131072
240, 6067, 1, 131072
242, 8842, 1, 131072
247, 12944, 1, 131072
249, 89610, 1, 131072
249, 14540, 1, 131072
249, 87245, 1, 131072
253, 59063, 1, 131072
253, 90028, 1, 131072
264, 33573, 1, 131072
264, 31031, 1, 131072
265, 145295, 1, 131072
265, 125539, 1, 131072
265, 113908, 1, 131072
265, 112858, 1, 131072
265, 112869, 1, 131072
268, 19643, 1, 131072
272, 7264, 1, 131072
274, 25212, 1, 131072
275, 123554, 1, 131072
276, 10782, 1, 131072
276, 122483, 1, 131072
277, 137165, 1, 131072
277, 118924, 1, 131072
277, 119075, 1, 131072
