4, 3946, 0, 65536
4, 3793, 0, 65536
8, 7916, 0, 65536
8, 7700, 0, 65536
8, 8086, 0, 65536
8, 7670, 0, 65536
8, 7916, 0, 65536
8, 7574, 0, 65536
8, 7708, 0, 65536
11, 10876, 0, 65536
11, 11206, 0, 65536
11, 10810, 0, 65536
11, 11255, 0, 65536
11, 7344, 0, 65536
11, 11338, 0, 65536
14, 14330, 0, 65536
14, 14426, 0, 65536
14, 14545, 0, 65536
14, 14343, 0, 65536
14, 10781, 0, 65536
14, 14580, 0, 65536
17, 17126, 0, 65536
17, 17225, 0, 65536
17, 17749, 0, 65536
17, 17224, 0, 65536
17, 9836, 0, 65536
17, 16780, 0, 65536
20, 20079, 0, 65536
20, 20274, 0, 65536
20, 19995, 0, 65536
20, 19358, 0, 65536
20, 19896, 0, 65536
20, 19978, 0, 65536
22, 21731, 0, 65536
22, 14756, 0, 65536
22, 22335, 0, 65536
23, 14864, 0, 65536
23, 14788, 0, 65536
23, 5108, 0, 65536
24, 23996, 0, 65536
24, 13241, 0, 65536
24, 9918, 0, 65536
24, 16688, 0, 65536
24, 9927, 0, 65536
24, 7011, 0, 65536
26, 25762, 0, 65536
26, 25971, 0, 65536
26, 26367, 0, 65536
26, 25988, 0, 65536
26, 8912, 0, 65536
26, 8982, 0, 65536
28, 7777, 0, 65536
28, 27537, 0, 65536
28, 7784, 0, 65536
28, 27505, 0, 65536
28, 16887, 0, 65536
28, 27259, 0, 65536
30, 6984, 0, 65536
30, 29510, 0, 65536
30, 9617, 0, 65536
30, 29158, 0, 65536
30, 7162, 0, 65536
30, 15281, 0, 65536
31, 11139, 0, 65536
31, 30802, 0, 65536
31, 20254, 0, 65536
31, 31007, 0, 65536
31, 6995, 0, 65536
31, 13905, 0, 65536
33, 8510, 0, 65536
33, 32353, 0, 65536
33, 32400, 0, 65536
33, 25210, 0, 65536
33, 15477, 0, 65536
33, 10472, 0, 65536
35, 12098, 0, 65536
35, 34389, 0, 65536
35, 34684, 0, 65536
35, 27012, 0, 65536
35, 8350, 0, 65536
35, 12286, 0, 65536
36, 8470, 0, 65536
36, 36021, 0, 65536
36, 11985, 0, 65536
36, 35937, 0, 65536
36, 16316, 0, 65536
36, 25359, 0, 65536
38, 11552, 0, 65536
38, 37426, 0, 65536
38, 17800, 0, 65536
38, 37575, 0, 65536
38, 8359, 0, 65536
38, 37570, 0, 65536
40, 10179, 0, 65536
40, 28784, 0, 65536
40, 39138, 0, 65536
40, 28845, 0, 65536
40, 10279, 0, 65536
40, 13505, 0, 65536
43, 28730, 0, 65536
43, 15319, 0, 65536
43, 15319, 0, 65536
43, 13576, 0, 65536
43, 12073, 0, 65536
43, 12023, 0, 65536
47, 18749, 0, 65536
47, 20267, 0, 65536
47, 46052, 0, 65536
47, 15367, 0, 65536
47, 15441, 0, 65536
47, 13772, 0, 65536
50, 25530, 0, 65536
50, 18702, 0, 65536
50, 15325, 0, 65536
50, 15244, 0, 65536
50, 23703, 0, 65536
50, 20458, 0, 65536
53, 18603, 0, 65536
53, 52732, 0, 65536
53, 25503, 0, 65536
53, 20439, 0, 65536
53, 20494, 0, 65536
53, 38943, 0, 65536
56, 21312, 0, 65536
56, 55404, 0, 65536
56, 23186, 0, 65536
56, 55647, 0, 65536
56, 18217, 0, 65536
56, 19781, 0, 65536
59, 35159, 0, 65536
60, 19628, 0, 65536
60, 58912, 0, 65536
60, 24903, 0, 65536
60, 19695, 0, 65536
60, 23319, 0, 65536
65, 26672, 0, 65536
65, 31731, 0, 65536
65, 33299, 0, 65536
65, 28274, 0, 65536
65, 24744, 0, 65536
65, 29945, 0, 65536
65, 38307, 0, 65536
65, 21364, 0, 65536
65, 31798, 0, 65536
68, 28580, 0, 65536
68, 25177, 0, 65536
68, 67913, 0, 65536
68, 44094, 0, 65536
68, 25243, 0, 65536
68, 67969, 0, 65536
69, 28626, 0, 65536
72, 25653, 0, 65536
72, 25733, 0, 65536
72, 25696, 0, 65536
72, 29216, 0, 65536
72, 29193, 0, 65536
72, 25759, 0, 65536
72, 29172, 0, 65536
76, 29650, 0, 65536
76, 29739, 0, 65536
76, 36521, 0, 65536
76, 26453, 0, 65536
76, 26435, 0, 65536
