4, 3924, 0, 65536
4, 3777, 0, 65536
8, 7886, 0, 65536
8, 7684, 0, 65536
8, 7996, 0, 65536
8, 7655, 0, 65536
8, 7900, 0, 65536
8, 7557, 0, 65536
8, 7692, 0, 65536
11, 10860, 0, 65536
11, 11144, 0, 65536
11, 10795, 0, 65536
11, 11241, 0, 65536
11, 7327, 0, 65536
11, 11320, 0, 65536
14, 14312, 0, 65536
14, 14410, 0, 65536
14, 14527, 0, 65536
14, 14327, 0, 65536
14, 10737, 0, 65536
14, 14562, 0, 65536
17, 17110, 0, 65536
17, 17209, 0, 65536
17, 17729, 0, 65536
17, 17208, 0, 65536
17, 9806, 0, 65536
17, 16766, 0, 65536
20, 20063, 0, 65536
20, 20257, 0, 65536
20, 19979, 0, 65536
20, 19343, 0, 65536
20, 19879, 0, 65536
20, 19961, 0, 65536
22, 21716, 0, 65536
22, 14741, 0, 65536
22, 22320, 0, 65536
23, 14847, 0, 65536
23, 14773, 0, 65536
23, 5093, 0, 65536
24, 23981, 0, 65536
24, 13226, 0, 65536
24, 9904, 0, 65536
24, 16674, 0, 65536
24, 9908, 0, 65536
24, 6984, 0, 65536
26, 25748, 0, 65536
26, 25956, 0, 65536
26, 26351, 0, 65536
26, 25973, 0, 65536
26, 8898, 0, 65536
26, 8967, 0, 65536
28, 7761, 0, 65536
28, 27522, 0, 65536
28, 7770, 0, 65536
28, 27489, 0, 65536
28, 16873, 0, 65536
28, 27243, 0, 65536
30, 6965, 0, 65536
30, 29494, 0, 65536
30, 9578, 0, 65536
30, 29143, 0, 65536
30, 7149, 0, 65536
30, 15266, 0, 65536
31, 11124, 0, 65536
31, 30787, 0, 65536
31, 20229, 0, 65536
31, 30991, 0, 65536
31, 6963, 0, 65536
31, 13890, 0, 65536
33, 8498, 0, 65536
33, 32338, 0, 65536
33, 32385, 0, 65536
33, 25191, 0, 65536
33, 15464, 0, 65536
33, 10454, 0, 65536
35, 12081, 0, 65536
35, 34375, 0, 65536
35, 34669, 0, 65536
35, 26996, 0, 65536
35, 8329, 0, 65536
35, 12248, 0, 65536
36, 8437, 0, 65536
36, 36006, 0, 65536
36, 11974, 0, 65536
36, 35922, 0, 65536
36, 16301, 0, 65536
36, 25345, 0, 65536
38, 11532, 0, 65536
38, 37411, 0, 65536
38, 17786, 0, 65536
38, 37561, 0, 65536
38, 8337, 0, 65536
38, 37554, 0, 65536
40, 10159, 0, 65536
40, 28770, 0, 65536
40, 39123, 0, 65536
40, 28829, 0, 65536
40, 10260, 0, 65536
40, 13492, 0, 65536
43, 28716, 0, 65536
43, 15301, 0, 65536
43, 15299, 0, 65536
43, 13561, 0, 65536
43, 12046, 0, 65536
43, 12004, 0, 65536
47, 18734, 0, 65536
47, 20247, 0, 65536
47, 46039, 0, 65536
47, 15344, 0, 65536
47, 15426, 0, 65536
47, 13753, 0, 65536
50, 25513, 0, 65536
50, 18688, 0, 65536
50, 15294, 0, 65536
50, 15227, 0, 65536
50, 23674, 0, 65536
50, 20406, 0, 65536
53, 18591, 0, 65536
53, 52719, 0, 65536
53, 25491, 0, 65536
53, 20419, 0, 65536
53, 20477, 0, 65536
53, 38929, 0, 65536
56, 21299, 0, 65536
56, 55390, 0, 65536
56, 23172, 0, 65536
56, 55631, 0, 65536
