501, 2237, 0, 65536
1001, 2186, 0, 65536
1505, 2093, 0, 65536
2005, 1948, 0, 65536
2505, 2598, 0, 65536
3008, 2233, 0, 65536
3512, 2317, 0, 65536
4014, 2353, 0, 65536
4516, 2454, 0, 65536
5016, 2542, 0, 65536
5519, 2596, 0, 65536
6020, 2638, 0, 65536
6521, 2598, 0, 65536
7022, 2590, 0, 65536
7525, 2282, 0, 65536
8026, 2303, 0, 65536
8527, 2594, 0, 65536
9028, 2171, 0, 65536
9530, 2630, 0, 65536
10031, 2638, 0, 65536
10534, 2625, 0, 65536
11034, 2588, 0, 65536
11536, 2583, 0, 65536
12037, 2131, 0, 65536
12538, 2249, 0, 65536
13040, 2697, 0, 65536
